Signal Strength (dBm),Data Throughput (Mbps),BB60C Measurement (dBm),Network Type_4G,Network Type_5G,Network Type_LTE
-81.80292756785315,2.72575856819845,-79.0230833079686,0,0,1
-87.63246571658487,2.1600769758018448,0.0,0,0,0
-83.10488887679628,2.282786497446633,0.0,0,0,0
-96.55049396688412,99.95467153768494,-95.78968517673918,0,1,0
-87.0676121412551,2.7425437019002343,0.0,0,0,0
-95.60878394302418,2.291022970957399,-99.83039241191904,0,0,1
-83.60291631574319,18.554181279551702,-78.79877271341512,0,1,0
-87.08646786729223,2.220787733288107,0.0,0,0,0
-86.58699524260938,1.695937332310433,0.0,0,0,0
-100.37868324220806,85.48275162655453,-102.89052008882584,0,1,0
-88.54798286077569,4.011606567348652,-84.1100939686961,1,0,0
-96.88431008384188,6.431553822576186,-93.60602401317996,1,0,0
-90.79273148538029,2.125281994496199,-91.52140617489636,0,0,1
-87.06691819612519,3.654275558331105,-90.4445627147194,1,0,0
-91.44021266641369,80.4386406540589,-89.45946928162718,0,1,0
-99.84525525768792,44.4791290231526,-95.17312318960522,0,1,0
-85.00020956426239,1.281807887375967,0.0,0,0,0
-81.63497104205689,2.9323560496690737,0.0,0,0,0
-100.6570280506752,71.91665561068382,-102.5890852195742,0,1,0
-90.56308817929433,89.61147883524363,-89.2225376191845,0,1,0
-92.4863817022057,3.668807121953364,-91.01526909246476,1,0,0
-85.28465726857922,2.119766331153968,0.0,0,0,0
-82.58304690131898,1.3968202023871257,0.0,0,0,0
-89.32999749592625,80.85252724024267,-86.09652272646485,0,1,0
-95.36195456546577,9.375585377342071,-97.5013540488729,1,0,0
-91.27930511155502,1.168541118361531,-89.09023566550711,0,0,1
-90.72856998268168,1.2996762683759362,-86.25020098421169,0,0,1
-86.86462865762,44.75227586757143,-85.66564914001653,0,1,0
-85.38602582263853,2.603211353226086,-80.60928168135146,0,0,1
-99.69011453452828,67.08273881063836,-98.6568588780823,0,1,0
-93.99859553725688,2.214533340202976,-90.34158561401684,0,0,1
-92.06306937811814,2.183198645833479,-96.72015259501272,0,0,1
-101.67227040576458,10.08487382747413,-96.82019714665364,0,1,0
-87.62166478089777,2.504309784515332,-83.6811187288589,0,0,1
-90.75387614700252,2.957156789718748,-91.59126615340176,0,0,1
-105.85491467578385,12.181623312015072,-108.32922908440698,0,1,0
-86.52622275761627,2.106859122327455,-86.8331927940162,0,0,1
-82.28874801024571,6.320278993852037,-78.13397919806239,1,0,0
-93.60400240976,1.1931009571954905,-94.37544162409137,0,0,1
-86.28000162540661,2.923955309468252,0.0,0,0,0
-84.00011885016167,1.945961962741472,0.0,0,0,0
-86.25441486015451,1.547419834345685,-87.89030938832182,0,0,1
-83.82737190055884,1.1768751746710049,0.0,0,0,0
-89.21695198446324,2.3344265834838147,-87.08476193369219,0,0,1
-90.60492922721495,91.72313887021494,-86.52234368044431,0,1,0
-93.78596318395373,1.4846212127748954,-96.45866076525316,0,0,1
-97.07252413082688,2.1566582054086085,-101.00369037995657,0,0,1
-78.02875771975744,2.941200135714917,-81.1995177355443,0,0,1
-90.07410784679402,2.6186856574774047,-85.58433440559806,0,0,1
-89.93714885402099,1.1448446257213696,0.0,0,0,0
-96.27629078331098,17.463443725875344,-96.55691712575803,0,1,0
-89.00696081403808,2.904982600868649,-84.97795070240437,0,0,1
-92.60102642856,28.75247101673716,-88.49756296547345,0,1,0
-86.42156520454697,1.2754566030342822,-89.75610931860895,0,0,1
-83.15876112068071,2.7225726655095275,0.0,0,0,0
-90.66051252432317,1.180637120598146,0.0,0,0,0
-85.96184597164657,77.49882859419778,-89.9136195622389,0,1,0
-83.43428548911075,8.99302305200401,-86.59700208569637,1,0,0
-87.76692262252685,1.1134093027400933,-90.66060539978383,0,0,1
-93.91875415725492,7.303396672093836,-89.29583874052906,1,0,0
-83.67012722017772,2.653898050168221,0.0,0,0,0
-84.45368190382801,1.826946528243937,0.0,0,0,0
-95.3590210131846,8.927053932777135,-90.44008618175816,1,0,0
-92.19708134448108,6.76655680011838,-96.03527359436217,1,0,0
-88.44982857408581,2.105660712184799,-87.41104867784493,0,0,1
-89.92118894608852,8.05853041442748,-87.67509701020535,1,0,0
-91.29853141744351,7.675557211836457,-94.65705401185348,1,0,0
-83.35390030041799,2.3429160626007226,0.0,0,0,0
-89.41387888791465,4.091308704779628,-87.19366745431437,1,0,0
-88.0577731112447,3.3063609303882298,-89.07567347006474,1,0,0
-79.70062826038732,1.268862165671468,0.0,0,0,0
-88.07727494311843,1.810204254094241,-92.26299805604908,0,0,1
-94.24421127373196,62.98835172085086,-92.68181234124836,0,1,0
-97.88592519995966,7.749719875110453,-98.07573740195504,1,0,0
-89.5512569636343,9.382412972870895,-86.29367238746462,1,0,0
-90.16970682247155,9.389872007357829,-87.95282291018994,1,0,0
-89.19000797122192,1.507458398914235,-93.48763491252711,0,0,1
-100.2391385212714,88.92270386837623,-101.66930159987028,0,1,0
-88.6416738335175,11.39342132237638,-93.61712796907906,0,1,0
-90.47366041886453,8.246127515537058,-86.8152375313687,1,0,0
-88.77450982413461,2.927099198781701,-85.82363521753201,0,0,1
-90.37507760408498,1.080026261070249,-90.66963075457276,0,0,1
-94.9041895843586,8.709964890014511,-90.54873418924092,1,0,0
-91.14647215399286,9.299882938150578,-86.28672897713767,1,0,0
-90.6287609459146,11.071402196306533,-92.1286913028078,0,1,0
-84.48191004964359,2.1381339964841795,0.0,0,0,0
-85.38238085152621,2.5227773302098946,-90.3015340862261,0,0,1
-88.25162926297017,1.5423007223544392,-84.83187900890746,0,0,1
-98.62792149024656,96.64798126818934,-100.1629126165891,0,1,0
-94.3198269708792,2.348398749885721,-89.99300794727418,0,0,1
-92.95102098733152,2.4142412278887617,-94.7716276902633,0,0,1
-90.8512366049722,2.604903490962988,0.0,0,0,0
-92.28710763443756,3.802479605099948,-97.01078930587823,1,0,0
-90.56523599046022,1.3546225070452895,0.0,0,0,0
-94.4062588998014,32.84927615116288,-97.2164566008858,0,1,0
-93.38438880535824,2.196282130741066,-88.57595512311926,0,0,1
-92.5625410197182,1.2392608790321409,0.0,0,0,0
-94.25595619160204,63.50935443504915,-92.4136690827218,0,1,0
-86.75042594979998,2.652726369712929,0.0,0,0,0
-87.94837022024751,68.05282010967551,-88.93206813691982,0,1,0
-87.41948864482464,8.060405370460547,-82.73790698254948,1,0,0
-89.57159019294154,9.517918228981944,-90.60227156909804,1,0,0
-81.81349765723402,2.812508473475736,0.0,0,0,0
-91.29405978713784,2.358257662669724,-90.645931976276,0,0,1
-97.0408202245882,6.468672363182913,-101.80794943016238,1,0,0
-83.04777688880061,1.770082475680823,0.0,0,0,0
-93.39411728391508,2.3991179189032663,-90.20281506830506,0,0,1
-89.83597600542438,2.6719688981869494,0.0,0,0,0
-83.38770222583591,2.997500068782634,0.0,0,0,0
-89.4811078052665,5.912356335957385,-93.32263627929312,1,0,0
-96.10216097707416,2.968934746185232,-94.49098170361891,0,0,1
-77.5862588652663,2.521589018306796,0.0,0,0,0
-83.82569112456967,7.141606458665692,-78.88138109914203,1,0,0
-85.7127637411857,1.148795248743897,0.0,0,0,0
-85.4677462335713,2.3561207535753503,-84.85158463565675,0,0,1
-89.42311297250933,2.5603838589360635,-91.64491802545552,0,0,1
-87.7088345511615,1.5809632112178873,-83.34928301387546,0,0,1
-83.43298410858344,2.964080175181964,0.0,0,0,0
-91.58018740867828,3.568953733886214,-90.29273515039756,1,0,0
-93.45476582487984,96.26053208072123,-94.03512473541214,0,1,0
-100.56314254230162,1.022056168537801,-99.53006375841218,0,0,1
-99.16597201267936,31.48432155415572,-98.51032875699984,0,1,0
-89.56895977818982,8.82558048452734,-87.78432428741822,1,0,0
-96.24946867906024,24.23193811474281,-96.77404632439747,0,1,0
-90.69417767024557,7.580144250738392,-93.27087955570816,1,0,0
-88.33678909711821,5.801533668771678,-84.7876195115205,1,0,0
-85.99092290952595,1.9065994772930857,-90.03556083316357,0,0,1
-97.0703221640016,12.861023459962391,-98.05635100087468,0,1,0
-90.4107086759716,4.767881831860235,-89.06880790675969,1,0,0
-92.97149075857448,1.2221048887562187,-95.29637218503582,0,0,1
-87.85364093073488,1.6355210136499083,-84.06613954238995,0,0,1
-85.17980217264437,2.380413330041604,-80.94697801561293,0,0,1
-90.14832163831338,1.2086932266511212,0.0,0,0,0
-97.05216148141166,65.26392462753071,-97.71431745933792,0,1,0
-90.47741722567896,1.4651892739277008,0.0,0,0,0
-85.99091585729757,1.9332415026776937,-82.48880604127768,0,0,1
-89.38286356452119,79.852546332237,-86.40797378739101,0,1,0
-91.61502951312472,73.64237661421178,-92.7075260360338,0,1,0
-90.14623695516488,6.016443950456984,-93.0889886798682,1,0,0
-79.28879432740096,2.813948586136957,0.0,0,0,0
-99.891104268272,97.59521364700672,-96.43243520622364,0,1,0
-87.48542516893923,2.5665553625647397,-89.9653684568254,0,0,1
-96.81793938409214,33.37758424923182,-97.30061353533172,0,1,0
-93.89599502703732,67.38637914516377,-93.49070251614796,0,1,0
-85.34556498632944,2.35807433084488,0.0,0,0,0
-94.73234206099906,1.310319557876699,-91.4696496692528,0,0,1
-85.17053548834535,1.864167425704136,-86.6835373969535,0,0,1
-87.53822125276595,4.583887093309047,-84.49425678361393,1,0,0
-87.70783648286611,48.93782325436323,-82.8442785278087,0,1,0
-84.7558719039454,2.3235303094547914,0.0,0,0,0
-85.75273341604107,9.16927422625466,-82.9667198290355,1,0,0
-80.75791259331403,1.3206892878103311,0.0,0,0,0
-90.79229452059744,2.207289049011976,-87.12995829200821,0,0,1
-81.09812379683213,2.198583164440283,0.0,0,0,0
-86.70848794016332,1.489403690299317,0.0,0,0,0
-84.24173809281567,1.642510346827825,0.0,0,0,0
-84.34916701721276,1.3458449952545224,0.0,0,0,0
-87.38083495332747,8.54375494375222,-87.61757381413884,1,0,0
-83.6475629910046,2.622906060827381,0.0,0,0,0
-84.37094180927653,1.3731277192693194,0.0,0,0,0
-93.55796696195378,7.343914367932991,-92.4251334935348,1,0,0
-97.22345013576437,53.322024889706704,-93.25062341440916,0,1,0
-101.73907473004702,48.76347985285647,-99.29685800195396,0,1,0
-86.97859475334809,1.5828781666042555,0.0,0,0,0
-93.90761466043236,96.11171420577676,-94.12270606148016,0,1,0
-84.15064927134655,1.6802178730057375,-83.30128808795607,0,0,1
-84.27533539457082,2.5672454848868598,0.0,0,0,0
-90.4028690162239,8.691841908349936,-86.50181428179687,1,0,0
-86.41400131919934,7.4239394089202815,-86.8929792615562,1,0,0
-108.70213211017466,64.3010468780578,-112.51374076623506,0,1,0
-84.41537680605325,4.125974487045001,-88.8907718769333,1,0,0
-86.62676148677556,1.7329132926799593,-81.88358511473142,0,0,1
-92.29807976113167,10.315976581958555,-95.28956760062052,0,1,0
-82.25489154942174,1.852001621004819,-85.48418233026234,0,0,1
-86.67382933970987,7.721087499568079,-83.05002549446712,1,0,0
-89.51495735060327,5.809278107588567,-90.9540606130558,1,0,0
-86.53025973015693,2.0512620560007395,0.0,0,0,0
-92.40404048252756,1.3430259952960444,-90.37063093733823,0,0,1
-92.26932659706354,83.48176534526547,-92.9297603401642,0,1,0
-93.88878806522028,49.08130269502562,-90.47187038425024,0,1,0
-88.79318500360323,2.643080764393232,0.0,0,0,0
-96.6056091006228,2.350287708887697,-99.70797351916268,0,0,1
-94.23292859477831,8.08530080447082,-94.90287929365353,1,0,0
-88.76723290568131,4.86022463330663,-90.29866279639242,1,0,0
-88.3566721475034,3.4526588069539947,-91.0034166379059,1,0,0
-83.39321380946785,1.4692445340125642,0.0,0,0,0
-94.51336628106311,2.1428227860884688,-92.92206715483152,0,0,1
-88.6375833457562,44.5870168804468,-85.53886715534293,0,1,0
-107.515443617448,88.58434232704641,-103.55700471278008,0,1,0
-92.27200728047312,3.5563016609814624,-93.66615751459064,1,0,0
-83.38769283179926,72.46594673703612,-79.43197804096849,0,1,0
-102.21664722705069,88.27833246109195,-103.75169659528244,0,1,0
-85.41354907564562,6.189275516718993,-83.93772363293584,1,0,0
-88.1833526019592,6.119344844699525,-90.17972036624806,1,0,0
-95.41268612805058,69.54081113560649,-91.69687887550576,0,1,0
-87.37098488794804,1.3974733277403135,-90.42766345521044,0,0,1
-89.7316851127585,1.921327489421408,0.0,0,0,0
-99.25098872907328,41.32684701109321,-97.20944122118456,0,1,0
-88.52647545193904,63.31988668681687,-83.57475722819866,0,1,0
-84.88788323207149,6.885063605323959,-89.36603331240786,1,0,0
-85.54520061284772,1.0355702825249669,0.0,0,0,0
-93.76552594455706,2.695848324556822,-94.26862921086364,0,0,1
-94.9862478646377,1.4035991626843805,-92.2582029360203,0,0,1
-96.52427050077992,7.356193082191144,-92.671279388068,1,0,0
-87.98802767743781,16.568536565239253,-88.68600071275812,0,1,0
-92.4299638536944,1.797875541745492,-92.32326982932874,0,0,1
-93.10319267766124,9.023676582504258,-94.8458224531569,1,0,0
-105.43014174380372,17.792862236141524,-102.84250423678496,0,1,0
-93.4031309945126,7.9638668857066035,-90.98704265507922,1,0,0
-92.91516078550951,9.228304704812077,-93.59465051046904,1,0,0
-94.57253200478505,1.3746381854227503,-99.49849741833611,0,0,1
-89.52064233947583,2.6620241209713384,-93.16605619038349,0,0,1
-87.25543230303293,6.220463672705657,-89.16287119830008,1,0,0
-95.64723288296528,4.770723461203403,-93.40482501483116,1,0,0
-82.16735547924456,1.947079293797781,0.0,0,0,0
-84.41451385857455,1.1403932228154272,0.0,0,0,0
-93.0806606994367,73.2609354541073,-96.910214885669,0,1,0
-91.35821233686792,4.429872872634639,-88.70469239767137,1,0,0
-90.29048519119488,48.19043258166481,-90.31110465723884,0,1,0
-91.44408207040917,7.033773065620146,-92.01837400379206,1,0,0
-90.33005495328275,1.03017606042139,-91.0090259791665,0,0,1
-89.64814716990735,7.597118443564234,-86.23889822400884,1,0,0
-94.01289680440708,2.260525056168161,-92.72654133871004,0,0,1
-96.169866224867,7.895652060132548,-98.26575700344456,1,0,0
-85.80482507561945,1.2517959530834502,0.0,0,0,0
-90.97050442205646,3.423865793688824,-90.29224350806062,1,0,0
-84.21395027692458,2.7214571187761694,0.0,0,0,0
-90.33288522762068,22.671992098872146,-87.04250908019449,0,1,0
-97.5685673085628,68.03697760274139,-100.23237132378236,0,1,0
-84.21723502957988,2.10179075153914,0.0,0,0,0
-100.56881421883006,85.38732898145851,-100.90740273925192,0,1,0
-88.94939945282594,1.5957000225722056,-92.43272984924974,0,0,1
-92.2422182788568,1.9780347606931885,-91.5525179412444,0,0,1
-86.5912262203827,2.548041845930162,0.0,0,0,0
-98.2687724628894,14.395746098866956,-102.47046179726064,0,1,0
-88.46470574467492,1.7449338956513465,-90.21891915302211,0,0,1
-87.87361589105909,9.610464584302251,-90.2939074944711,1,0,0
-77.79778867382662,2.84974451086682,0.0,0,0,0
-91.92064913277218,1.081001372963839,-88.85953095618814,0,0,1
-89.8794373547393,1.6895203745385912,-93.03510229877126,0,0,1
-84.96685902268332,2.277287520069108,0.0,0,0,0
-100.8237449616686,13.216469655472078,-99.11664267832784,0,1,0
-92.04304807784648,1.471034455583071,-90.87574872409245,0,0,1
-88.31978917229978,1.1257965152137184,0.0,0,0,0
-90.74866219145544,2.047388664489376,-95.14886946954029,0,0,1
-84.89494404850578,1.252852454310056,-81.38714022219895,0,0,1
-94.92438369207724,22.66258814746717,-95.10494089815002,0,1,0
-83.99103109203615,1.7930784551289682,0.0,0,0,0
-91.21642345929324,2.175112803971757,-94.80813178498212,0,0,1
-87.40976634242551,5.627766544558212,-82.90534831694207,1,0,0
-94.71537075699018,4.418331733876951,-91.13257352843064,1,0,0
-96.7000133788106,37.52722971953581,-94.94373570182358,0,1,0
-89.29596028324082,1.798263404800062,0.0,0,0,0
-86.95956910490972,2.0406926737431483,0.0,0,0,0
-88.76411040194067,1.819692197420484,-85.03798865316482,0,0,1
-81.60798036800833,2.736930682424737,0.0,0,0,0
-97.6289751349035,6.18155523049337,-98.60466787842556,1,0,0
-88.52246082386667,2.3515695073424627,-92.2499460260271,0,0,1
-79.12371888111922,1.5377662245586687,0.0,0,0,0
-97.83824321357474,74.30875313050046,-99.2885829037132,0,1,0
-89.90725915546193,1.5006691274693462,-86.06967387207705,0,0,1
-86.25309031761971,1.148112968994073,0.0,0,0,0
-88.80082050334734,8.17685804114495,-89.87954195347946,1,0,0
-96.62255744068032,3.501554299620393,-93.88902630584604,1,0,0
-83.58453573092854,2.778084235380322,-82.50144544989294,0,0,1
-87.28247450795237,1.4104678535606183,-84.87140409165556,0,0,1
-94.47292775742412,6.497691706103375,-93.8462599508608,1,0,0
-86.7123140703364,2.664124193508301,-83.98092734148364,0,0,1
-88.21205895361578,62.43408431060495,-88.75800466783744,0,1,0
-86.4539647916979,1.0580798044184387,-90.04688648344215,0,0,1
-88.92475521127183,1.6854808271776918,-87.53007081635079,0,0,1
-94.11232703937269,8.209646809060672,-99.02746691853824,1,0,0
-84.40994107237016,2.3244252358002244,-86.24203032742402,0,0,1
-88.82391065756644,2.361109695288964,0.0,0,0,0
-89.92867098188097,1.6535120944860615,-89.69168711916788,0,0,1
-94.81216570646374,83.62988062697508,-97.79001483187402,0,1,0
-82.37605996123254,1.4187626668915454,0.0,0,0,0
-92.4797246801406,1.9156273001692496,-91.70314471948052,0,0,1
-88.00907956176403,7.492159313698163,-84.68645070206254,1,0,0
-92.11738209467732,7.307108230413461,-93.17678689631876,1,0,0
-93.40391371701182,1.024832178338847,-90.02215451015444,0,0,1
-83.49775490206947,2.8257214233159003,0.0,0,0,0
-89.72188086251279,1.9013342412134624,-88.02526924618402,0,0,1
-84.22882909106839,1.0080505577079415,0.0,0,0,0
-86.53984741947654,2.658264059296796,-91.2140635955548,0,0,1
-94.09237953705926,86.9707327009662,-93.7715738302303,0,1,0
-89.1030278517052,2.824119795642015,-93.69306874562406,0,0,1
-97.89481310771268,60.95843411564308,-93.00824755857256,0,1,0
-82.87696526791827,1.1094792718198738,0.0,0,0,0
-83.48039682584225,1.6608947079967218,0.0,0,0,0
-88.67757315537439,2.1169438433453767,0.0,0,0,0
-87.30332703763433,1.4580501585836043,-89.6170115214429,0,0,1
-84.6362554984256,2.50840218398489,0.0,0,0,0
-88.95072745007043,7.139337387925239,-92.1104288032458,1,0,0
-93.90133471076088,5.02195786332142,-94.93569754279008,1,0,0
-89.48972706778436,1.5291820695374585,-86.65055777931887,0,0,1
-86.05169838836287,2.752446586263282,-89.96671493765848,0,0,1
-102.99156592394915,64.22602037978399,-105.27387894721116,0,1,0
-89.80373304804657,1.2885065381556216,-90.18142338896854,0,0,1
-89.61670482216175,20.61156806382558,-85.57945561842368,0,1,0
-95.48192351583845,94.4192860054179,-100.1340737072511,0,1,0
-93.91307130691736,5.514215115151293,-94.16378777663353,1,0,0
-83.58524783611294,1.5336075641845026,0.0,0,0,0
-90.18690972991392,68.28936270762652,-88.75949072589967,0,1,0
-86.27342775277533,1.7320267836803025,0.0,0,0,0
-86.50775954171705,2.359351734981279,0.0,0,0,0
-96.58222655799445,7.821112503244266,-95.25900009855194,1,0,0
-95.0599625677792,30.7571181095272,-91.5508993462692,0,1,0
-86.44621227856578,4.175152307579924,-90.71304775735813,1,0,0
-90.35442442539444,6.711223388369863,-93.9751945277574,1,0,0
-88.747213767448,80.07869359674184,-84.46589190729357,0,1,0
-93.52987520194544,76.79996519717893,-95.1605932700282,0,1,0
-89.10359017041736,1.851946064439827,-91.88869292021596,0,0,1
-83.70147060688075,1.4804911150399769,0.0,0,0,0
-91.93391253997753,2.949065107324749,-92.20726524632906,0,0,1
-95.14244562255196,33.01590940961945,-90.5417757907556,0,1,0
-93.89377648005616,78.79895761331728,-93.63745733406112,0,1,0
-100.75485581086868,34.09764989855875,-96.10800024640028,0,1,0
-94.38789037641378,39.4547673998305,-94.99735997689984,0,1,0
-89.5796301137494,40.41112831975568,-86.3254857380113,0,1,0
-87.94596423006841,2.3716303323440893,0.0,0,0,0
-90.49036488741795,6.960095379410046,-89.64530452758481,1,0,0
-88.75389133575824,7.96410015991025,-83.88527431045608,1,0,0
